landing_page,sessions,active_users,engagement_rate,user_engagement_duration_sec,pages_per_session,purchase_revenue
/products/industrial-ceiling-pendant-light-fitting-with-metal-dome-lampshade,1,1,1,0,1,0
/products/industrial-ceiling-rose-with-hook-120mm-yellow-brass,1,1,1,12,1,0
/products/industrial-conduit-pipe-plug-in-wall-light-kit-e27-lamp-wall-mounted-5687,1,1,1,57,1,0
/products/industrial-crystal-ceiling-light-shade-metal-easy-fit-pendant-shade-chandelier,1,1,1,0,1,0
/products/industrial-crystal-ceiling-light-shade-metal-easy-fit-pendant-shade-chandelier?variant=56594169594242&fbclid=fbclid,1,1,1,0,3,0
/products/industrial-crystal-ceiling-light-shade-metal-easy-fit-pendant-shade-chandelier?variant=56594169692546,1,1,1,218,8,0
/products/industrial-curvy-black-pendant-light-e27-adjustable-cable,1,1,1,10,1,0
/products/industrial-e27-30cm-width-black-cage-shades-ceiling-light-fixture-6454,1,1,1,16,2,0
/products/industrial-flex-fitting?variant=41949498441978,1,1,1,0,1,0
/products/industrial-hanging-adjustable-hemp-rope-on-off-switch-uk-plug-pendant-light-4554?variant=44476577284346,1,1,1,0,1,0
/products/industrial-hemp-rope-e27-modern-hanging-retro-lamp-5768?variant=55398284034434,1,1,1,0,2,0
/products/industrial-hemp-rope-e27-modern-hanging-retro-lamp-5768?variant=55398284067202,1,1,1,0,2,0
/products/industrial-iron-metal-ceiling-lamp-edison-e27-loft-retro-style,1,1,1,45,1,0
/products/industrial-iron-metal-ceiling-lamp-edison-e27-loft-retro-style?variant=31697378902112,1,1,1,1,1,0
/products/industrial-iron-water-pipe-style-table-lamps-e27,1,1,1,151,3,0
/products/industrial-iron-water-pipe-table-lamp-with-bulb-guard-wire-cage?shpxid=ff060532-fa31-4527-b4d3-e4a769b846c3,1,1,1,38,6,0
/products/industrial-led-chandelier-light-fixture,1,1,1,90,3,0
/products/industrial-led-pendant-light-with-adjustable-rope-6385,1,1,1,2,2,0
/products/industrial-led-pendant-light-with-adjustable-rope-6385?variant=56395545608578,1,1,1,0,1,0
/products/industrial-led-wall-light-fixture,1,1,1,14,3,0
/products/industrial-matte-black-metal-shade-hanging-pendant-light,1,1,1,2,1,0
/products/industrial-metal-arm-wall-sconce-e27-copper-light-fixture,1,1,1,71,2,0
/products/industrial-metal-black-bulb-guard-wire-cage-ceiling-pendant-lighting-6018,1,1,1,1,1,0
/products/industrial-metal-pendant-lighting-cage-lamp-shade?variant=56569767395714,1,1,1,0,1,0
/products/industrial-metal-wall-light-fitting-vintage-cone-shape-wall-sconce,1,1,1,180,2,0
/products/industrial-metal-wall-light-fitting-vintage-cone-shape-wall-sconce?variant=42230526443770,1,1,1,0,1,0
/products/industrial-modern-3-way-retro-rustic-red-cage-ceiling-hanging-pendant-shade-e27?shpxid=4acda920-66d2-4be1-9ea9-389e344c300d,1,1,1,65,1,0
/products/industrial-modern-led-ceiling-light-fixture,1,1,1,6,2,0
/products/industrial-modern-wooden-table-floor-lamp-living-room-plug-in-lighting,1,1,1,13,1,0
/products/industrial-pendant-light-with-3-heads-cone-style-chandelier-1301,1,1,1,4,2,0
/products/industrial-pendant-light-with-adjustable-heads,1,1,1,13,1,0
/products/industrial-pendant-light-with-adjustable-heads?shpxid=b535b866-97d3-499a-ac51-0bb42a870331,1,1,1,52,1,0
/products/industrial-pendant-lighting-adjustable-e27-metal-cage-hanging-light-fixtures,1,1,1,26,1,0
/products/industrial-pendant-lighting-with-32cm-orange-lampshade-over-the-kitchen-island?shpxid=6924fb1b-2d34-43bd-bbc4-a1387e55cedb,1,1,1,0,1,0
/products/industrial-pendant-lights-retro-metal-ceiling-lamps-uk-5713,1,1,1,53,1,0
/products/industrial-pipe-towel-holder-wall-mounted-for-bathroom-hanger-6054,1,1,1,19,1,0
/products/industrial-retro-loft-wine-bottle-pendant-light-e27-ceiling-wine-bottle-cluster-chandeliers,1,1,1,0,1,0
/products/industrial-retro-ribbed-glass-wall-lights-adjustable-arm-glass-wall-light?variant=34966540058785,1,1,1,197,6,0
/products/industrial-retro-texas-style-pipe-lights-semi-flush-brushed-copper-metal-ceiling-lamp-shade-e27,1,1,1,0,1,0
/products/industrial-retro-texas-style-pipe-lights-semi-flush-brushed-silver-metal-ceiling-lamp-shade-e27,1,1,1,0,1,0
/products/industrial-rustic-wall-lighting-fixtures?_su_rec=v3xwH32Ukqh12oE7hpgXzCp84tOZLuKO0M0IIJxkG-EbVYSM9eybiahKWJtDinKhSc4N7q9c5tjbQM20vl7fhiNn8oIqUQf1J9LiWyeSvpU1Wmyq-SNBbVWVLZkDt5izlnDpPrxP96ySe6S5jmcFyK4jb9Y7R2J9DvCfI0DA1fI3e2HnCPj1uC7TeZUpBOyAkp1UVm0ccyTnLTanahgsCpeaEKygtzVgXqbRr4B6PeSGFm69Wwk5aPuHNGH1itVZr3qrxBHKJ7MDXcZUZAH6&_su_rec_id=e727a2ae-67ec-4342-8a3b-2e0582babe89-1781170898,1,1,1,10,1,0
/products/industrial-steam-punk-orange-3-way-over-table-light-indoor-ceiling-hanging-light-metal,1,1,1,33,1,0
/products/industrial-steampunk-pipe-lighting-fixture,1,1,1,7,2,0
/products/industrial-steampunk-pipe-lighting-fixture?variant=55734510453122,1,1,1,0,1,0
/products/industrial-suspended-ceiling-light-fitting-amber-glass-lamp-shade-pendant-lights-new,1,1,1,8,1,0
/products/industrial-suspended-ceiling-lights-style-glass-lamp-shade?variant=55649641103746,1,1,1,289,11,41.95
/products/industrial-table-lamp-black-holder-plugin-e27-adjustable-cable-night-light?variant=44477910712570,1,1,1,112,7,0
/products/industrial-universal-switching-power-supply-12v-120w-10a-aluminium,1,1,1,8,1,0
/products/industrial-vintage-hemp-rope-metal-hanging-pendant-light-holder?variant=41159361953953,1,1,1,89,15,0
/products/industrial-vintage-loft-kitchen-bar-3-fittings-ceiling-metal-light-shade-4333,1,1,1,24,3,0
/products/industrial-vintage-metal-pendant-light-shade-chandelier-retro-ceiling-blue-lampshade,1,1,1,8,1,0
/products/industrial-vintage-modern-metal-retro-e27-ceiling-green-barn-slotted-pendant-shade,1,1,1,33,1,0
/products/industrial-vintage-modern-metal-retro-e27-ceiling-red-barn-slotted-pendant-shade?variant=42904838668538,1,1,1,0,1,0
/products/industrial-vintage-modern-metal-retro-e27-ceiling-red-barn-slotted-pendant-shade?variant=42904838668538&currency=GBP&keyword=Our_Hreo&Content=DM,1,1,1,1,1,0
/products/industrial-vintage-modern-metal-retro-e27-ceiling-white-barn-slotted-pendant-shade,1,1,1,16,1,0
/products/industrial-vintage-modern-retro-swan-neck-metal-arm-e27-sconce-grey-wall-mount-light,1,1,1,41,3,0
/products/industrial-vintage-new-pendant-ceiling-light-26cm-bowl-shade-brushed-copper-e27uk-holder,1,1,1,25,1,0
/products/industrial-vintage-pendant-light-e27-metal-shade-for-home-cafe-5662,1,1,1,2,1,0
/products/industrial-vintage-retro-3-way-rectangle-drum-cylinder-black-cage-pendant,1,1,1,16,1,0
/products/industrial-vintage-retro-adjustable-ceiling-various-colours-pendant-light-with-e27-uk-holder?variant=43154169200890,1,1,1,137,3,0
/products/industrial-vintage-retro-barn-slotted-shape-various-colours-metal-ceiling-pendant-lights?shpxid=84460afd-e068-4df4-a5a0-2f8230bbc678,1,1,1,72,2,0
/products/industrial-vintage-retro-barn-slotted-shape-various-colours-metal-ceiling-pendant-lights?variant=43123924173050,1,0,1,0,1,0
/products/industrial-vintage-retro-black-wall-mounted-water-pipe-light-sconce-wall-light-fixture-indoor-light-fitting-metal-lamp-shade-for-dining-room-hallway-corridor-loft-basement-restaurant,1,1,1,35,1,0
/products/industrial-vintage-retro-steampunk-water-pipe-style-bedside-table-desk-lamp-bowl-rustic-red-e27,1,1,1,4,1,0
/products/industrial-vintage-rustic-red-retro-loft-wall-sconce-wall-lights-porch-lamp,1,1,1,1,1,0
/products/industrial-vintage-rustic-red-retro-loft-wall-sconce-wall-lights-porch-lamp?shpxid=0acf36b9-72cf-4353-8ea7-572c8f0285b9,1,1,1,134,1,0
/products/industrial-vintage-spider-pendant-1-5-way-e27-antique-brass?variant=55707412300162,1,1,1,0,3,0
/products/industrial-vintage-spider-pendant-1-5-way-e27-antique-brass?variant=55707412529538,1,1,1,0,1,0
/products/industrial-vintage-spider-pendant-1-5-way-e27-antique-brass?variant=55707412595074,1,1,1,163,8,0
/products/industrial-vintage-tear-drop-blue-color-beat-style-pendant-shade-e27-holder,1,1,1,0,1,0
/products/industrial-vintage-tear-drop-white-color-beat-style-pendant-shade-e27-holder,1,1,1,142,4,0
/products/industrial-vintage-water-pipe-pendant-lights-ceiling-chandelier,1,1,1,13,1,0
/products/industrial-vintage-water-pipe-pendant-lights-ceiling-chandelier?variant=44681435414778,1,1,1,0,1,0
/products/industrial-vintage-water-pipe-pendant-lights-ceiling-chandelier?variant=44681435513082,1,1,1,0,1,0
/products/industrial-wall-sconce-metal-shade-wall-light-fittings,1,1,1,0,1,0
/products/industrial-wall-sconce-with-e27-base?variant=55691902615938,1,1,1,13,2,0
/products/industrial-wire-cage-3-head-pendant-light,1,1,1,9,1,0
/products/industrial-wire-lampshade-diamond-loft-blue-pendant-ceiling-light-lamp-cage-shade,1,1,1,29,1,0
/products/ip54-outdoor-wall-lamp,1,1,1,1059,3,0
/products/ip67-350w-waterproof-ac-90-250v-flicker-free-led-power-supply-driver-transformer-4461,1,1,1,4,1,0
/products/ip67-waterproof-dc-24v-150w-led-driver-led-power-supply-transformer,1,1,1,20,1,0
/products/ip68-underground-waterproof-junction-box-cable-protection-connectors-ip66-5598?variant=54863101428098,1,1,1,0,1,0
/products/ip68-waterproof-junction-box-outdoor-for-electrical-cable-wire-connector-5599?variant=54863052276098,1,1,1,4,3,0
/products/kitchen-cabinet-door-handles,1,1,1,10,1,0
/products/kitchen-cabinet-door-handles-cupboard-drawer-black-pull-and-open-close,1,1,1,12,1,0
/products/kitchen-cabinet-door-handles-cupboard-drawer-black-pull-and-open-close?variant=46748083126522,1,1,1,0,1,0
/products/kitchen-island-3-light-pendant-light-with-fluming-switch?variant=55516378399106,1,1,1,1,1,0
/products/kitchen-lights-black,1,1,1,0,1,0
/products/kitchen-pendant-light-bar-decor-lamp-modern-red-ceiling-lights,1,1,1,6,1,0
/products/lamp-shade-caps-decorative-fits-for-pendant-light-holders-5667,1,1,1,9,2,0
/products/lantern-pendant-lights,1,1,1,58,5,0
/products/laundry-hamper-bag-cotton-clothes-storage-baskets-drawstring-5272?shpxid=62cde944-4a8f-4b7d-b570-460324416ef9,1,1,1,8,1,0
/products/laundry-hamper-bag-cotton-clothes-storage-baskets-drawstring-5272?variant=45098413228282,1,1,1,107,2,0
/products/led-ceiling-light-panel-down-light-round-recessed-kitchen-bathroom-wall-lamps,1,1,1,27,1,0
/products/led-corn-bulbs-b22-12w-high-powered-3-colour-light-bulb-4992,1,1,1,0,1,0
/products/led-corn-bulbs-e14-screw-30w-high-powered-energy-saving-light-bulb-4994?shpxid=6a3479e1-c41d-4890-9ad2-84510e2e65cd,1,1,1,170,4,0
/products/led-dc-12v-100w-rainproof-power-supply-outdoor-transformer,1,1,1,69,1,0
/products/led-dc-12v-200w-rainproof-power-supply?shop_sign_in=true,1,1,1,177,4,0
/products/led-driver-12v-ip20-constant-voltage-transformer-non-dimmable?variant=40272037740705,1,1,1,70,2,0
/products/led-driver-12v-ip20-constant-voltage-transformer-non-dimmable?variant=40272038035617,1,1,1,10,2,0
/products/led-driver-12v-ip20-constant-voltage-transformer-non-dimmable?variant=40272038264993,1,1,1,109,3,0
/products/led-driver-constant-current-48w-ac-85-265v-power-supply-dc-45-65v-5603?shpxid=e7b5f83a-051f-4359-a4be-930643047d9d,1,1,1,6,1,0
/products/led-driver-dc-12v-waterproof-ip67-10w-to-350w-constant-voltage-power-supply?variant=44345518162170,1,1,1,0,1,0
/products/led-driver-dc-12v-waterproof-ip67-10w-to-350w-constant-voltage-power-supply?variant=44345518227706,1,1,1,0,1,0
/products/led-driver-power-supply-transformer-ac100-240v-constant-current-led-panel-light?variant=55580836856194,1,1,1,29,3,0
/products/led-filament-candle-edison-screw-bulb-5040,1,1,1,0,1,0
/products/led-filament-vintage-bulb?variant=46340928405754,1,1,1,40,0,0
/products/led-light-bulb-5w-10w-15w-20w-mini-stick-shape-b22-e27-cold-white-bulbs-4993?variant=44599046275322,1,1,1,103,4,0
/products/led-recessed-square-panel-light-ceiling-down-light-for-modern-residence-bright,1,1,1,5,1,0
/products/led-round-ceiling-panel-down-light-living-room-bedroom-kitchen,1,1,1,45,2,0
/products/led-round-outdoor-wall-light-for-outside-house-ip54,1,1,1,9,1,0
/products/led-soft-light-dimond-e27-4w-filament-glass-retro-warm-white,1,1,1,19,1,0
/products/led-spotlight-bulb-bright-home-decoration-6290,1,1,1,12,1,0
/products/led-spotlight-bulb-bright-home-decoration-6290?variant=55686307316098,1,1,1,0,1,0
/products/led-strip-light-connectors-2pin-clip-to-clip?shpxid=fc16408c-1f72-42a3-962f-bd39c646a274,1,1,1,8,1,0
/products/led-wall-lamp,1,1,1,40,2,0
/products/led-wall-lamp-3w-modern-outdoor-downlight-black,1,1,1,3,1,0
/products/ledsone-industrial-double-wall-sconce-light-fixture?variant=55794628198786,1,1,1,246,13,0
/products/ledsone-industrial-vintage-32cm-cyan-bluependant-retro-metal-lamp-shade-e27-uk-holder,1,1,1,37,1,0
/products/ledsone-red-light-brightens-kitchen-island-and-bar,1,1,1,0,1,0
/products/light-bulb-holder-vintage-industrial-antique-retro-lamp-edison-es-e27-fitting?shop_consented_scopes=email%3Averified+openid+pay%3Asession_token+profile+shop%3Aaccount_uuid&shop_sign_in=true&variant=42332077850874,1,1,1,104,3,0
/products/light-canopy-wooden,1,1,1,151,6,0
/products/light-chain-for-ceiling-,1,1,1,1,1,0
/products/light-chain-for-ceiling-pendant-lights-chandeliers-38mm-16mm-black,1,1,1,0,1,0
/products/light-chain-for-ceiling-pendant-lights-chandeliers-38mm-16mm-copper,1,1,1,0,1,0
/products/light-fitting-ceiling-shade-industrial-metal-pendant-style-hanging-lampshade,1,1,1,12,1,0
/products/light-fixing-strap-brace-plate-with-accessories-ceiling-rose-185mm-bracket,1,1,1,20,1,0
/products/light-fixture-mounting-bracket-ceiling-mounting-round-crossbar-lamp?shpxid=5c724437-807d-4211-9373-16c653b74293,1,1,1,39,1,0
/products/light-fixture-mounting-bracket-ceiling-mounting-round-crossbar-lamp?shpxid=eae43895-6237-45b1-96d1-f5d1c89c6d00,1,1,1,11,2,0
/products/light-vintage-pendant-ceiling-rose,1,1,1,2,1,0
/products/lighting-shade-metal-pluto-ceiling-pendant-light-fitting-lamp-shade,1,1,1,45,1,0
/products/loft-chandelier-ceiling-light-pendant-retro-lamp-industrial,1,1,1,31,1,0
/products/long-shape-black,1,1,1,32,1,0
/products/long-tube-pendant-light,1,1,1,34,1,0
/products/longlife-waterproof-electrical-junction-box-cable-connector-wire-ip68-outdoor-uk?variant=55171090743682,1,1,1,189,2,0
/products/luxury-lamp-shades,1,1,1,36,2,0
/products/luxury-modern-ceiling-chandelier-light,1,1,1,3,1,0
/products/m10-threaded-lamp-repair-hardware-assortment-pipe-nipples-washers-5pcs,1,1,1,3,1,0
/products/m16-to-m10-thread-bush-reducer-metric-male-to-female-pipe-connector?_su_rec=mUfa02zUUQmQzOMW1_hW-CRQm78e76IYMsIgMQ5E-o94GenGkQYgpQCdv0rbXRac706qa7zv_V8S28HevripZmNyc-hTyZy4Se2PFZu2PSNugm2wYewwy0IY0ETDmsKR4Jhr27hlL_orew1SjIZ3oG2GHyJeHAsL8FY0olRNP250HxZY69mNgzBMkfs2xJApAsvSpk_HiDnJoDJMNqjGDOg6QW7TcBgdg5ZcHX_g7h_hTetLK0KrH27IXzfN017mnRryMEmtut7pqgWcZZg&_su_rec_id=0a580583-afc4-4a5f-a5b3-e4a723dfe5da-1781092865,1,1,1,78,2,0
/products/m20-metric-male-to-female-thread-bush-reducing-conduit-pipe-connector?shpxid=d6ad3d87-b445-4923-b54d-5ed46c96edfc,1,1,1,4,1,0
/products/m20-metric-male-to-female-thread-bush-reducing-conduit-pipe-connector?variant=53387365155202&_su_rec=EXV4p9zeH_TVOeYCgDLb6Fy7qzXWaoafBfu-JEw8xBZHw4mnZCw2dm8xO3UShzUrUJEqegtMxyuBgoj0NhuADwX4sWTTCmNV4Nq1AZIdRRcJ0Nhd16sTuBe0TiGQSx-7ZNlYMw2yoQswtV5yL_Zj1ZbB9zxe-Ch2rpBICHYeDb9Ja3XjzxBCfPGVpx0U-XFJUZOoBvNMDoOKSjTKvmWIHRqaohFyJSqecMaNM1hogxB4LciDUsq1uDUy07TE7f7VFMq6jtkp7bSqz8s&_su_rec_id=92f2d811-e3ff-4c8f-866e-aec8a7bf2c13-1781000311,1,1,1,0,1,0
/products/m20-metric-male-to-female-thread-bush-reducing-conduit-pipe-connector?variant=53387365187970,1,1,1,0,1,0
/products/magnetic-white-board-for-home-office-school-5276,1,1,1,32,1,0
/products/metal-ceiling-lamp-shade-29cm-easy-fit,1,1,1,49,2,26.07
/products/metal-ceiling-lamp-shade-29cm-easy-fit?variant=55539275825538&currency=GBP,1,1,1,21,4,0
/products/metal-ceiling-rose-100mm-m10-pendant-canopy-kit,1,1,1,4,1,0
/products/metal-ceiling-rose-100mm-m20-pendant-canopy-kit,1,1,1,44,11,0
/products/metal-ceiling-rose-100mm-m20-pendant-canopy-kit?variant=56698079740290,1,1,1,0,1,0
/products/metal-conduit-pipe-fittings-accessories,1,1,1,9,1,0
/products/metal-conduit-pipe-fittings-accessories?variant=55680946897282,1,1,1,982,15,0
/products/metal-easy-fit-black-wire-cage,1,1,1,7,1,0
/products/metal-easy-fit-black-wire-cage?variant=44585975677178,1,1,1,1,1,0
/products/metal-lampshade-ceiling-fixture-indoor-decor-light-cone-5306?variant=45124123689210,1,1,1,247,5,0
/products/metal-light-fixture,1,1,1,88,1,0
/products/metal-pipe-towel-rail-for-bathroom-retro-industrial-style,1,1,1,17,1,0
/products/metal-single-light-with-dome-shade-adjustable-pendant?variant=45132862849274,1,1,1,58,0,0
/products/metal-single-light-with-dome-shade-adjustable-pendant?variant=45132880609530,1,1,1,539,6,0
/products/metal-swan-neck-wall-sconce-copper-5799?variant=55026451710338,1,1,1,0,1,0
/products/metal-swan-neck-wall-sconce-light-vintage-wall-lamp-5670,1,1,1,0,1,0
/products/metal-wall-lights-with-dome-lampshade-for-living-room?variant=44844181127418,1,1,1,299,15,0
/products/mini-chandeliers-light,1,1,1,197,7,0
/products/mini-crystal-semi-flush-light?variant=56280092934530,1,1,1,0,1,0
/products/mini-crystal-semi-flush-light?variant=56280093065602,1,1,1,9,6,0
/products/modern-1-2-head-black-spider-light-pendant-lamp-ceiling-fitting-e27-4945,1,1,1,241,12,0
/products/modern-150x110cm-rectangular-printed-tablecloth-for-decor,1,1,1,9,5,0
/products/modern-3-light-clear-crystal-shade-pendant-light-5050,1,1,1,58,3,0
/products/modern-3-way-metal-e27-black-flush-mount-ceiling-light-fixtures,1,1,1,26,1,0
/products/modern-adjustable-wall-sconce-with-pull-chain-switch-e27,1,1,1,381,12,0
/products/modern-adjustable-wall-sconce-with-pull-chain-switch-e27-1,1,1,1,9,1,0
/products/modern-ball-industrial-retro-loft-metal-ceiling-3-lamp-pendant-light,1,1,1,53,1,0
/products/modern-black-ceiling-4-way-adjustable-led-light-for-home-decor,1,1,1,24,1,0
/products/modern-black-ceiling-chandelier-8-head-vintage-spider-pendant-light-5710?variant=54959195586946,1,1,1,20,6,0
/products/modern-black-gold-baton-pendant-light-400mm-led-cylinder,1,1,1,2,1,0
/products/modern-blue-ceiling-light-shade-hanging-pendant-lamp-metal-dome-shade?variant=44580019929338,1,1,1,0,1,0
/products/modern-blue-colour-metal-easy-fit-lampshade,1,1,1,7,1,0
/products/modern-ceiling-pendant-light-lamp-shade-crystal-chandelier-shades-lights,1,1,1,42,1,0
/products/modern-ceiling-pendant-light-shade-easy-fit-chandelier-ribbed-glass-lampshade,1,1,1,46,4,0
/products/modern-ceiling-pendant-light-shade-easy-fit-chandelier-ribbed-glass-lampshade?variant=56593723588994,1,1,1,0,1,0
/products/modern-ceiling-pendant-light-shade-easy-fit-chandelier-ribbed-glass-lampshade?variant=56593723588994&ct=1782058006054,1,1,1,517,9,0
/products/modern-ceiling-pendant-light-shade-ribbed-glass-easy-fit-chandelier-lampshade?variant=56640144966018,1,1,1,2009,77,0
/products/modern-ceiling-pendant-light-shades-brushed-copper-colour-lamp-shades-easy-fit?variant=42064264986874,1,0,1,0,1,0
/products/modern-ceiling-pendant-light-shades-green-colour-lamp-shades-easy-fit,1,1,1,1,1,0
/products/modern-ceiling-pendant-light-shades-grey-colour-lamp-shades-easy-fit,1,1,1,32,3,0
/products/modern-ceramic-base-table-lamp-light,1,1,1,2,1,0
/products/modern-chrome-light-shades-colour-shades-easy-fit-new,1,1,1,17,1,0
/products/modern-contemporary-fabric-coolie-light-lampshade,1,1,1,53,1,0
/products/modern-copper-ceiling-light-pendant-lamp-shade,1,1,1,147,6,30.78
/products/modern-copper-metal-wire-cage-lamp-shade-5103,1,1,1,18,1,0
/products/modern-copper-tube-lamp-light-fixture,1,1,1,97,6,0
/products/modern-crystal-glass-ceiling-light-fixtures?variant=56569753796994,1,1,1,0,1,0
/products/modern-crystal-glass-chandelier-pendant-light-drum-shade-hanging-light?variant=54868160938370,1,1,1,2,1,0
/products/modern-crystal-glass-chandelier-pendant-light-drum-shade-hanging-light?variant=54868160938370&currency=GBP&keyword=Our_Hreo&Content=DM,1,1,1,22,1,0
/products/modern-crystal-glass-lamp-cage-ceiling-light-fixture,1,1,1,7,1,0
/products/modern-crystal-gold-ceiling-light-chandeliers-with-droplets-of-crystal-hanging-lamp-4801,1,1,1,304,12,0
/products/modern-crystal-round-ceiling-light-chandeliers-with-crystal-hanging-lamp-4802?variant=44520921792762,1,0,1,0,1,0
/products/modern-diamond-cage-ceiling-pendant-light-fitting,1,1,1,6,1,0
/products/modern-fabric-coolie-light-ceiling-lampshade?variant=46428842655994,1,1,1,3,1,0
/products/modern-fashion-industrial-metal-shade-loft-cafe-pendant-light-ceiling-lamp-new,1,1,1,132,3,0
/products/modern-frameless-3d-dark-glow-wall-clock-5405,1,1,1,1,1,0
/products/modern-green-colour-lampshade-industrial-retro-style-metal-ceiling-pendant-lightshade,1,1,1,39,1,0
/products/modern-green-colour-metal-easy-fit-lampshade,1,1,1,7,2,0
/products/modern-hanging-fixture-nordic-long-tube-hanging-lamp-bamboo-gu10-pendant-light,1,1,1,1,1,0
/products/modern-hanging-fixture-nordic-long-tube-hanging-lamp-bamboo-gu10-pendant-light?shpxid=0110ecdb-4c62-402b-8c7b-5246c59bcb58,1,1,1,81,5,0
/products/modern-hanging-retro-light-vintage-industrial-metal-ceiling-pipe-pendant-shade-3411,1,1,1,51,2,0
/products/modern-industrial-2-way-ceiling-light-e27-light-fittings,1,1,1,3,1,0
/products/modern-industrial-3-head-pendant-light-with-adjustable-cables,1,1,1,0,1,0
/products/modern-industrial-black-retro-loft-spider-6-way-ceiling-metal-lampshade-pendant-light-hanging-adjustable-indoor-light-fitting,1,1,1,23,1,0
/products/modern-industrial-chrome-3-way-ceiling-pendant-light-metal-cone-shape-shade-indoor-hanging-lighting-for-bedroom-dining-room-living-room,1,1,1,8,1,0
/products/modern-industrial-cone-shade-pendant-light-e27-adjustable-hanging-lamp,1,1,1,0,1,0
/products/modern-industrial-french-gold-hanging-ceiling-pendant-light-metal-cone-shape-indoor-lighting-for-bed-room-kitchen-living-room,1,1,1,99,1,0
/products/modern-industrial-pendant-light-slotted-metal-design-with-adjustable-wire-and-chain-5650,1,1,1,16,2,0
/products/modern-industrial-rustic-red-spider-ceiling-pendant-light?variant=42235005305082,1,1,1,3,1,0
/products/modern-industrial-vintage-indoor-brushed-copper-colour-wall-light-lamp-fitting-fixture-e27-holder-uk,1,1,1,7,1,0
/products/modern-industrial-vintage-retro-indoor-wall-light-lamp,1,1,1,76,1,0
/products/modern-industrial-white-pendant-light-e27-base-ceiling-lighting-shade-4335,1,1,1,17,1,0
/products/modern-k9-crystal-semi-flush-mount-square-ceiling-light-6037?variant=55120793665922,1,0,1,0,1,0
/products/modern-kitchen-island-pendant-light-adjustable-height,1,1,1,297,6,0
/products/modern-lampshade-ceramic-wave-line-base-plug-in-table-lamps?shpxid=96d8336d-f40a-41d4-a2e4-46d225a6ff73,1,1,1,5,1,0
/products/modern-led-adjustable-tilt-angle-downlight-recessed-round-ceiling-spotlight,1,1,1,32,1,0
/products/modern-led-round-recessed-ultra-slim-ceiling-flat-panel-down-light-cool-white-indoor-light,1,1,1,0,1,0
/products/modern-led-wall-sconce-ip54-indoor-outdoor-light-fixture?variant=55102069866882,1,1,1,103,2,0
/products/modern-linen-coolie-shape-ceiling-lampshade,1,1,1,0,1,0
/products/modern-loft-vintage-industrial-retro-wire-cage-shade-pendant-light,1,1,1,17,2,0
/products/modern-metal-e27-bugundy-teardrop-pendant-light-hanging-light-fixture-4402,1,1,1,2,1,0
/products/modern-metal-french-gold-easy-fit-cone-shape-lampshade,1,1,1,139,4,0
/products/modern-metal-wall-sconce-wooden-decorative-180-rotatablemodern-black-metal-wall-sconce-wooden-decorative-180-rotatable?variant=44515202924794,1,0,1,0,1,0
/products/modern-pendant-light-fabric-wire-black-ceiling-rose-e27-suspension-light-lamp-holder,1,1,1,23,1,0
/products/modern-pink-colour-lampshade-industrial-retro-style-metal-ceiling-pendant-lightshade,1,1,1,3,1,0
/products/modern-retro-3-way-ceiling-pendant-light-cluster-light-fitting-glass-lampshade-yellow-brass-finish-home-e27-lighting-kit-for-kitchen-island-living-room-dining-room,1,1,1,10,1,0
/products/modern-retro-3-way-ceiling-pendant-light-cluster-light-fitting-glass-lampshade-yellow-brass-finish-home-e27-lighting-kit-for-kitchen-island-living-room-dining-room?shpxid=6be3b1aa-5ada-4f74-824c-7a20f53d65d6,1,1,1,4,1,0
/products/modern-retro-industrial-style-e27-lamp-holder-vintage-pendant-light-fitting,1,1,1,3,1,0
/products/modern-retro-industrial-vintage-metal-light-shade-e27-indoor-sconce-wall-lamp?variant=43672871043322,1,1,1,8,1,0
/products/modern-retro-industrial-vintage-metal-light-shade-e27-indoor-sconce-wall-lamp?variant=43672871469306,1,1,1,0,1,0
/products/modern-semi-flush-mount-lighting,1,1,1,22,1,0
/products/modern-spider-braided-pendant-lamp,1,1,1,25,1,0
/products/modern-style-3-point-pendant-set-ceiling-light-fixture-bulb-guard-cage-lights-loft-hanging-set?shpxid=e6c3f772-0af4-4402-b4f0-52b0f67c41ff,1,1,1,85,1,0
/products/modern-vintage-industrial-black-metal-wire-cage-loft-pendant-lamp-ceiling-light,1,1,1,14,1,0
/products/modern-vintage-industrial-ceiling-lamp-shade-pendant-light,1,1,1,20,2,0
/products/modern-vintage-industrial-flush-mount-ceiling-light?shpxid=64273f1a-3a41-4f00-845b-b7104a7f316b,1,1,1,1,1,0
/products/modern-vintage-industrial-flush-mount-ceiling-light?variant=40610697052321,1,1,1,0,3,0
/products/modern-vintage-industrial-flush-mount-ceiling-light?variant=40610697412769,1,1,1,0,1,0
/products/modern-vintage-industrial-sconce-wall-light-cage-lamp-fitting-fixture-uk,1,1,1,116,5,0
/products/modern-vintage-pendant-lampshade-ceiling-light-fixture-loft-hanging-industrial-style-bulb-guard-cage-light-lamp-rustic-red,1,1,1,5,1,0
/products/multi-arm-pendant-light,1,1,1,564,22,0
/products/multi-arm-pendant-light?variant=56533480014210,1,1,1,1,5,0
/products/multi-colours-2m-plug-in-pendant-set-flex-cable-with-holder-3370,1,1,1,29,1,0
/products/multi-fleming-spider-pendant-light-black-6165,1,1,1,4,1,0
