Product ID,Product Title,Product Handle,Product Status,Product URL,Image URL,Variant IDs,SKUs,Price (EUR),Stock Qty,Qty Sold 2026-06,Sales Status,Last Order Date
15522978005257,Ledsone 3er Balken pendelleuchte Individuelle Höhenverstellung ~3594,3er-pendelleuchte-vintage,ACTIVE,https://ledsone.de/products/3er-pendelleuchte-vintage,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/s-l1600_69.webp?v=1774240818,56908648087817; 56908648120585; 56908648153353; 56908648186121; 56908648218889; 56908648251657; 56908648284425; 56908648317193; 56908648349961; 56908648382729,ENC1668; CRFF500BM+PHMU1PBRFG3PK+LSDM220FG3PK; ENC3947; CRFF500BM+PHMU1PBRGS3PK+LSDM220GS3PK; ENC558; CRFF500BM+PHMU1PBRRO3PK+LSDM220RO3PK; ENC559; CRFF500BM+PHMU1PBRSN3PK+LSDM220SN3PK; ENC560; CRFF500BM+PHMU1PBRYB3PK+LSDM220YB3PK,38.89-44.79,32,0,NO SALES,2026-04-03
15587013460233,3er Set LEDSone Pendelleuchten ~3799,3er-set-ledsone-pendelleuchten,ACTIVE,https://ledsone.de/products/3er-set-ledsone-pendelleuchten,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/1780378773_6a1e6c953e0e3.webp?v=1780378838,57106220810505; 57106220974345; 57106221007113; 57106220843273; 57106220876041; 57106220777737; 57106220908809; 57106220941577; 57106221039881,ENC9600; ENC7357; ENC6950; ENC6951; CRSF100BM3PK+PHCH1BMRBM3PK+LSCY290YE3PK; ENC9603; ENC9598; ENC6975; CRSF100BM3PK+PHCH1BMRBM3PK+LSCY290BI3PK,48.95,32,0,NO SALES,NEVER (since 2023-01-01)
15609593168137,Retro Pendelleuchte 3er-Set Schwarz & Messing | LEDSONE ~3874,3er-set-pendelleuchte-schwarz-vintage,ACTIVE,https://ledsone.de/products/3er-set-pendelleuchte-schwarz-vintage,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/Pendelleuchte_schwarz_gold_messinger_optik.jpg?v=1782984891,57161348677897; 57161348645129,ENC9455; ENC9453,39.20-45.99,36,0,NO SALES,NEVER (since 2023-01-01)
8572341682441,Retro Lustre Suspension Industrielle Plafonnier Abat-jour en métal 3PCS,3pcs-vintage-retro-lustre-suspension-industrielle-plafonnier-e27-abat-jour-en-metal-suspension-led-luminaire-loft-suspension-suspension-5437,ACTIVE,https://ledsone.de/products/3pcs-vintage-retro-lustre-suspension-industrielle-plafonnier-e27-abat-jour-en-metal-suspension-led-luminaire-loft-suspension-suspension-5437,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/BB_2.jpg?v=1713940471,45387593810185; 45387593842953; 45387593875721; 45387593908489; 45387593941257; 45387593974025; 45387594006793; 45387594039561; 45387594072329; 45387594105097; 45387594137865; 45387594170633; 45387594203401; 45387594236169; 45387594268937; 45387594301705,SF100BM3PK+PHSQ1PBRYB3PK+LSSS300BB3PK; ENC5657; SF100BM3PK+PHSQ1PBRYB3PK+LSSS300BC3PK; ENC6592; CRSF100BM3PK+PHSQ1PBRYB3PK+LSSS300BI3PK; ENC5100; CRSF100BM3PK+PHSQ1PBRYB3PK+LSSS300BL3PK; ENC5148; CRSF100BM3PK+PHSQ1PBRYB3PK+LSSS300BM3PK; ENC6593; SF100BM3PK+PHSQ1PBRYB3PK+LSSS300GR3PK F; ENC6594; SF100BM3PK+PHSQ1PBRYB3PK+LSSS300GY3PK F; ENC6594; SF100BM3PK+PHSQ1PBRYB3PK+LSSS300RE3PK; ENC6588,78.99-89.49,72,0,NO SALES,NEVER (since 2023-01-01)
15271518765321,LED Treiber DC 3W 8-11V Konstantstrom Niedervolt LED Trafo~3340,3w-280mamp-dc-8-11v-compact-constant-current-led-driver,ACTIVE,https://ledsone.de/products/3w-280mamp-dc-8-11v-compact-constant-current-led-driver,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/3W_Konstantstrom_Netzteil_LED_Treiber.jpg?v=1757411789,56050550833417; 56050550866185; 56050550898953,CCBC3; CCBC32PK; CCBC33PK,4.58-6.66,502,0,NO SALES,2026-04-08
6036833042599,3W LED Treiber Konstantstrom 280mA DC 8-11V Kompakter ~1420,3w-280mamp-dc-8-11v-kompakter-konstantstrom-led-treiber,ACTIVE,https://ledsone.de/products/3w-280mamp-dc-8-11v-kompakter-konstantstrom-led-treiber,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/3W_Konstantstrom_Netzteil_LED_Treiber.jpg?v=1757411789,37311066833063,CCBC3-IDE,4.99,274,0,NO SALES,2026-04-20
7749517869286,3W B22 Glühbirne - Energiesparlampe in Warmweiß für Wohnräume~2217,3w-b22-gluhbirne-energiesparlampe-warm-white-globe,ACTIVE,https://ledsone.de/products/3w-b22-gluhbirne-energiesparlampe-warm-white-globe,https://cdn.shopify.com/s/files/1/0414/9864/0551/products/LDWWB223.jpg?v=1650531749,42824891138278,LDWWB223-IDE,4.99,0,0,NO SALES,NEVER (since 2023-01-01)
8012214534409,"3 W B22 Schraub-LED-Licht GLS-Lampen, energiesparende Edison Cool White 6000 K nicht dimmbare Lichter ~ 2546",3w-b22-schraub-led-gluhbirnen-energiespar-edison-kaltweiss-6000k-nicht-dimmbare-leuchten,ACTIVE,https://ledsone.de/products/3w-b22-schraub-led-gluhbirnen-energiespar-edison-kaltweiss-6000k-nicht-dimmbare-leuchten,https://cdn.shopify.com/s/files/1/0414/9864/0551/products/LDCWB223.jpg?v=1665155722,43681412350217,LDCWB223-IDE,5.49,0,0,NO SALES,NEVER (since 2023-01-01)
8012212896009,"3 W E27 Schraub-LED-Licht GLS-Lampen, energiesparende Edison Cool White 6000 K nicht dimmbare Lichter ~ 2530",3w-e27-schraubbare-led-leuchtmittel-gls-birnen-energiesparende-edison-kaltweisse-6000k-nicht-dimmbare-lichter,DRAFT,https://ledsone.de/products/3w-e27-schraubbare-led-leuchtmittel-gls-birnen-energiesparende-edison-kaltweisse-6000k-nicht-dimmbare-lichter,https://cdn.shopify.com/s/files/1/0414/9864/0551/products/LDCWE273_0c61fdf0-090b-4711-8dc2-a3291012d8e1.jpg?v=1665155374,43681407893769,LDCWE273-IDE,3.99,0,0,NO SALES,NEVER (since 2023-01-01)
15469042532617,3W LED Wandlampe IP54 Warmweiß für Innen & Außen ~3485,3w-led-wandleuchte-schwarz-ip54-aussen-innen,ACTIVE,https://ledsone.de/products/3w-led-wandleuchte-schwarz-ip54-aussen-innen,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/Kamil_Outdoor_Wall_Light.webp?v=1777868183,56756005470473; 56756005437705,WLRO1TBM; WLRO1TBM2PK,12.80-22.40,147,0,NO SALES,2026-07-02
8585509077257,3 flammig Scheunen Pendelleuchte höhenverstellbar Metall Lampenschirm~3019,3wege-pendelleuchte-lampenschirm-hangende-vintage-deckenleuchte-metall-3019,ACTIVE,https://ledsone.de/products/3wege-pendelleuchte-lampenschirm-hangende-vintage-deckenleuchte-metall-3019,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/LEDsone_lamps_5.png?v=1778740242,45432167235849; 45432167268617,CRFF500BM+PHSH1PBRYB3PK+SCRN70BM3PK+LSTF40BM3PK+ICST64E27403PK-IDE; CRFF500BM+PHSH1PBRYB3PK+SCRN70BM3PK+LSTF40BM3PK-IDE,39.89-48.29,36,0,NO SALES,2026-05-06
15236326883593,3x Vintage Retro Lampe Industrie Hängelampe Deckenlampe E27 Metalllampe Pendelleuchte LED Loft Hängeleuchte (grün)~3288,3x-vintage-retro-lampe-industrie-hangelampe-deckenlampe-e27-metalllampe-pendelleuchte-led-loft-hangeleuchte-grun,DRAFT,https://ledsone.de/products/3x-vintage-retro-lampe-industrie-hangelampe-deckenlampe-e27-metalllampe-pendelleuchte-led-loft-hangeleuchte-grun,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/31tyvgvnPfL.jpg?v=1752125418,55867667218697; 55867667054857; 55867667087625; 55867667120393; 55867667153161; 55867667185929; 55867667251465; 55867667284233; 55867667317001; 55867667349769; 55867667382537; 55867667415305; 55867667448073; 55867667480841,CRSF100BM3PK+PHSQ1PBRYB3PK+LSSS300GY3PK; CRSF100BS3PK+PHCH1PBRBS3PK+LSCY290BS3PK; CRSF100BM3PK+PHSH1PBRBM3PK+LSCY290BI3PK; CRSF100BM3PK+PHSQ1PBRYB3PK+LSSS300BB3PK; CRSF100BM3PK+PHSQ1PBRYB3PK+LSSS300BC3PK; CRSF100BM3PK+PHSQ1PBRYB3PK+LSSS300BL3PK; CRSF100BM3PK+PHSQ1PBRYB3PK+LSSS300RE3PK; ENC6643; ENC6950; ENC6951; ENC6975; ENC7357; ENC8502; ENC8503,28.80-32.00,32,0,NO SALES,NEVER (since 2023-01-01)
5480981168295,Mini LED Treiber 4-7W | DC 12-26V Trafo Kompakter Konstantstrom ~1109,4-7w-300ma-dc-12-25v-kompakter-konstantstrom-led-treiber,ACTIVE,https://ledsone.de/products/4-7w-300ma-dc-12-25v-kompakter-konstantstrom-led-treiber,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/Kompakter_Konstantstrom.jpg?v=1769669983,35213254918311,CCBKNWE7-IDE,5.09,0,0,NO SALES,2026-05-19
8314321928457,E27 LED Leuchtmittel Globe Glühbirne 2835 SMD Lampe 5W 220V~2599,4-8x-e27-led-leuchtmittel-globe-gluhbirne-2835-smd-lampe-5w-220v,ACTIVE,https://ledsone.de/products/4-8x-e27-led-leuchtmittel-globe-gluhbirne-2835-smd-lampe-5w-220v,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/E27_Fassung_Gl_hbirne_mit_SMD_2835_LED_Chip.webp?v=1742987508,44639099158793; 44639099191561,LDDTCROE275-IDE; LDDTCROE2752PK-IDE,5.30-8.41,0,0,NO SALES,2025-10-29
7019946049703,Hanf Seil Pendelleuchte Käfig 4 Kopf Rechteck~1567,4-kopf-rechteck-kafig-pendelleuchte-hanfseil,ACTIVE,https://ledsone.de/products/4-kopf-rechteck-kafig-pendelleuchte-hanfseil,https://cdn.shopify.com/s/files/1/0414/9864/0551/products/52a29692-b486-4954-87c3-c59bbaefcd20.jpg?v=1630923720,41187223666855; 41187223765159; 41187223732391; 41187223699623,CRFF5004BM+WCRNBM4PK-IDE; CRFF5004BM+WCRNBM4PK+ICST64E274PK-IDE; CRFF5005BM+WCRNBM5PK-IDE; CRFF5005BM+WCRNBM5PK+ICST64E275PK-IDE,72.49-95.99,0,0,NO SALES,2025-06-10
7749516427494,Ledsone B22 T185 LED Vintage Birne 4W Bernstein Dimmbar ~2202,4-w-t185-b22-led-gluhbirne-nicht-dimmbar-vintage-gluhlampe,ACTIVE,https://ledsone.de/products/4-w-t185-b22-led-gluhbirne-nicht-dimmbar-vintage-gluhlampe,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/B22_LED_R_hrenlampe_f_r_industrielle_Beleuchtung.jpg?v=1773719733,42824887304422,LDMT185B224-IDE,5.69,0,0,NO SALES,2025-09-20
5480335540391,12V LED Netzteil 48W 4A Trafo für LED Lampe ~1079,48w-kompakt-led-treiber-wechselstrom-230v-zu-led-trafo-12v,ACTIVE,https://ledsone.de/products/48w-kompakt-led-treiber-wechselstrom-230v-zu-led-trafo-12v,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/Konstantspannungs-LED-Treiber_48W.jpg?v=1756960771,56397602226441; 56397602193673,12BO48-IDE; 12BO482PK,8.79-13.94,39,0,NO SALES,2026-07-05
15489671823625,4er Kabelverbinder wasserdicht IP44 3 polig ~3526,4er-kabelverbinder-wasserdicht-ip44-3-polig,ACTIVE,https://ledsone.de/products/4er-kabelverbinder-wasserdicht-ip44-3-polig,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/2_6907.jpg?v=1770529722,56806703235337,WJ018PC3PBM,6.75,800,0,NO SALES,NEVER (since 2023-01-01)
5478893813927,Vintage LED E27 Glühbirne 4W Stilvolles Retro Licht~1029,4w-t185-e27-led-nicht-dimmbare-vintage-filament-gluhbirne,ACTIVE,https://ledsone.de/products/4w-t185-e27-led-nicht-dimmbare-vintage-filament-gluhbirne,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/T185_E27_4W_LED_E27_Gl_hbirne.jpg?v=1742983805,35208941011111,LDMT185E274-IDE,5.89,0,0,NO SALES,2025-10-22
7749515903206,Vintage Glühbirne 4W T45 B22 LED dimmbare ~2197,4w-t45-b22-led-dimmbare-vintage-gluhbirne,ACTIVE,https://ledsone.de/products/4w-t45-b22-led-dimmbare-vintage-gluhbirne,https://cdn.shopify.com/s/files/1/0414/9864/0551/products/T45-B22-4W.jpg?v=1752225651,42824884125926,LDMT45B224-IDE,6.39,333,0,NO SALES,2026-01-09
5478893289639,E27 LED Glühbirne T45 4W Vintage Edison Filament dimmbar ~1028,4w-t45-e27-led-dimmbare-vintage-tropfen-spiral-filament-gluhbirne,ACTIVE,https://ledsone.de/products/4w-t45-e27-led-dimmbare-vintage-tropfen-spiral-filament-gluhbirne,https://cdn.shopify.com/s/files/1/0414/9864/0551/products/Retro_Gl_hbirne_E27_LED_Dimmbar_4W_T45.jpg?v=1734686555,35208940388519,LDMT45E274-IDE,6.38,965,0,NO SALES,2026-05-06
7761982587110,Verstellbare 5-Licht-Pendelleuchte Spider Schwarz E27 ~2263,5-kopf-spinnen-anhanger-geflochtener-stoff-flexibler-lampenhalter-schwarze-ausfuhrung,ACTIVE,https://ledsone.de/products/5-kopf-spinnen-anhanger-geflochtener-stoff-flexibler-lampenhalter-schwarze-ausfuhrung,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/pendelleuchte_5_deck.jpg?v=1778137550,42864381624550,CRSF1205BM+PHHT2PBRBM5PK+SPUPBM5PK,58.49,0,0,NO SALES,2025-12-26
8339902464265,Industrielle Deckenrosette mit 5 Anschlüssen 120 mm ~2683,5-loch-deckenrosette-in-verschiedenen-farben-mit-schwarzem-tropfen-120-x-25-mm-2683,ACTIVE,https://ledsone.de/products/5-loch-deckenrosette-in-verschiedenen-farben-mit-schwarzem-tropfen-120-x-25-mm-2683,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/Deckenbaldachin_rund_5_L_cher.jpg?v=1758104375,44710812156169; 44710812352777; 44710812287241; 44710812254473; 44710812320009; 44710812123401; 44710812188937; 44710812221705; 44710812090633,CRSF1205CO-IDE; CRSF1205YB-IDE; CRSF1205BM-IDE; CRSF1205CH-IDE; CRSF1205WH-IDE; CRSF1205GB-IDE; CRSF1205RO-IDE; CRSF1205FG-IDE; CRSF1205SN-IDE,5.89-10.60,342,1,1 SALE,2026-06-28
7686951895270,5 Multischirm 2m Spinnenlampe Höhenverstellbar Pendelleuchte~1892,5-multi-shade-2m-pendelleuchte-kafig-retro-industrial-deckenleuchte-spinne,ACTIVE,https://ledsone.de/products/5-multi-shade-2m-pendelleuchte-kafig-retro-industrial-deckenleuchte-spinne,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/wd.jpg?v=1716960966,42680466833638; 42680466866406,ENC1972-IDE; ENC1971-IDE,130.99-145.99,0,0,NO SALES,2024-05-17
15121566630153,5-Wege Gusseisen Rohrverbinder | Steampunk Möbel Rohrfitting ~3215,5-wege-gusseisen-rohrverbinder-steampunk-mobel-rohrfitting,ACTIVE,https://ledsone.de/products/5-wege-gusseisen-rohrverbinder-steampunk-mobel-rohrfitting,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/PCBI5WC-IDE.jpg?v=1755690019,55332398072073,PCBI5WC,13.31,45,0,NO SALES,2025-12-03
8381445144841,Höhenverstellbare 5 Flammige octopus Pendelleuchte ~2794,5-wege-spinne-licht-e27-pendelleuchte-kegelformiger-lampenschirm-verstellbares-kabel-mit-swag-haken-2794,ACTIVE,https://ledsone.de/products/5-wege-spinne-licht-e27-pendelleuchte-kegelformiger-lampenschirm-verstellbares-kabel-mit-swag-haken-2794,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/5_Flamming_Pendelleuchte.jpg?v=1741328593,44812390367497; 44812390400265; 44812390433033; 44812390465801; 44812390498569; 44812390531337; 44812390564105; 44812390596873; 44812390629641; 44812390662409; 44812390695177; 44812390727945; 44812390760713; 44812390793481; 44812390826249; 44812390859017; 44812390891785; 44812390924553; 44812390957321; 44812390990089; 44812391022857; 44812391055625; 44812391088393; 44812391121161,ENC5582-IDE; ENC5583-IDE; ENC5585-IDE; ENC6491; ENC5587-IDE; ENC6492; ENC5589-IDE; ENC6493; ENC5592-IDE; ENC6494; ENC5594-IDE; ENC6495; ENC5596-IDE; ENC6496; ENC5598-IDE; ENC6497; ENC5600-IDE; ENC6498; ENC5602-IDE; ENC6499; ENC5604-IDE; ENC5605-IDE; ENC5591-IDE; ENC5823-IDE,98.39-115.39,522,0,NO SALES,2025-08-02
8677065818377,Vintage Industrial Spinnenlampe Deckenleuchte~3084,5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm,ACTIVE,https://ledsone.de/products/5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/App01_e7fc39c0-f97c-4c05-a9c0-9f3f789d3029.jpg?v=1718081922,45651115213065; 45651115180297,CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220YE+LSFT220OR+LSFT220GR+LSFT220BI+LSFT220BL-IDE; CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220YE+LSFT220OR+LSFT220GR+LSFT220BI+LSFT220BL+ICST64E275PK-IDE,90.89-106.89,4,0,NO SALES,NEVER (since 2023-01-01)
8669201924361,Hängelampe 5-flammig Vintage Industrie Metall ~3072,5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3072,ACTIVE,https://ledsone.de/products/5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3072,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/App01_5e590c8f-5a69-4791-801c-5157abf9497c.jpg?v=1718002756,45636601839881; 45636601807113,CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220BC5PK-IDE; CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220BC5PK+LDMST64E2765PK-IDE,90.89-106.89,4,0,NO SALES,NEVER (since 2023-01-01)
8669236166921,5 Wege Spinnenlampe höhenverstellbar Pendelleuchte~3073,5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3073,ACTIVE,https://ledsone.de/products/5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3073,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/App01_116e08da-c359-458d-9085-3b1a4b4ca27f.jpg?v=1718021084,45636672160009; 45636672192777,CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220BM5PK+LDMST64E2765PK-IDE; CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220BM5PK-IDE,90.89-106.89,2,0,NO SALES,2026-01-15
8669236396297,Pendelleuchte 5 flammig Spinnenlampe  Kegelförmiger Lampenschirm~3074,5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3074,ACTIVE,https://ledsone.de/products/5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3074,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/Spinnendeckenleuchte_wohnzimmer.jpg?v=1733220471,45636674224393; 45636674257161,CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220BU5PK+LDMST64E2765PK-IDE; CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220BU5PK-IDE,90.89-106.89,0,0,NO SALES,NEVER (since 2023-01-01)
8669236592905,Vintage 5 Wege Spinnenleuchte E27 Pendelleuchte  ~ 3075,5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3075,ACTIVE,https://ledsone.de/products/5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3075,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/App_02_94a3e5c6-1812-4968-9719-e8e748528814.jpg?v=1718077990,45636676649225; 45636676681993,ENC6491; ENC5585,109.89-125.89,38,0,NO SALES,NEVER (since 2023-01-01)
8669236789513,5 Wege Spinnenleuchte E27 Pendelleuchte kegelförmiger Lampenschirm ~3076,5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3076,ACTIVE,https://ledsone.de/products/5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3076,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/App_02_54c48c36-42b6-449f-b5cf-7b72350b8b83.jpg?v=1718078210,45636679696649; 45636679729417,CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220GR5PK+LDMST64E2765PK-IDE; CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220GR5PK-IDE,90.89-106.89,0,0,NO SALES,NEVER (since 2023-01-01)
8669236953353,Vintage 5-armige Spinnen-Pendelleuchte Hängelampe~3077,5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3077,ACTIVE,https://ledsone.de/products/5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3077,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/App01_db28b195-c889-4cee-9bb4-a4f5cf2a2af6.jpg?v=1718079482,45636681892105; 45636681924873,CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220NB5PK+LDMST64E2765PK-IDE; CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220NB5PK-IDE,90.89-106.89,0,0,NO SALES,NEVER (since 2023-01-01)
8669237149961,5-Wege Spinnen Pendelleuchte  Kegelförmiger Lampenschirm ~3078,5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3078,ACTIVE,https://ledsone.de/products/5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3078,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/spinnenlampe_5_Pendelleuchte.jpg?v=1732011626,45636685299977; 45636685332745,ENC6495-IDE; ENC5594-IDE,90.89-106.89,0,0,NO SALES,NEVER (since 2023-01-01)
8669237313801,Vintage 5 Wege Spinnenleuchte mit Höhenverstellba~3079,5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3079,ACTIVE,https://ledsone.de/products/5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3079,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/App02_ae040857-641e-4c4a-a749-e4d6b7fc6e35.jpg?v=1718080004,45636687495433; 45636687462665,CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220RE5PK-IDE; CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220RE5PK+LDMST64E2765PK-IDE,90.89-106.89,4,0,NO SALES,NEVER (since 2023-01-01)
8669237608713,5 Wege Spinnenleuchte E27 Pendelleuchte kegelförmiger Lampenschirm ~3080,5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3080,ACTIVE,https://ledsone.de/products/5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3080,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/App01_35a70dbe-1eea-4dc7-bf1a-8c59c957a459.jpg?v=1718080429,45636689264905; 45636689297673,CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220RR5PK+LDMST64E2765PK-IDE; CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220RR5PK-IDE,90.89-106.89,0,0,NO SALES,NEVER (since 2023-01-01)
8669237739785,Vintage 5-Kopf Spinnenlampe E27 Deckenleuchte Wohnzimmer,5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3081,ACTIVE,https://ledsone.de/products/5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3081,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/App02_4f133090-65d1-4bb9-aa1c-0675fbaa0495.jpg?v=1718081162,45636692803849; 45636692836617,CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220WH5PK+LDMST64E2765PK-IDE; CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220WH5PK-IDE,90.89-106.89,0,0,NO SALES,NEVER (since 2023-01-01)
8669237903625,5-WegeVintage Industrial-Stil Spinnenleuchte Hängeleuchte~3082,5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3082,ACTIVE,https://ledsone.de/products/5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3082,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/App_02_511e3cbd-98b1-4448-9b0e-6e6989d6aae4.jpg?v=1718081617,45636694901001; 45636694933769,CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220YE5PK+LDMST64E2765PK-IDE; CRSF1205BM+PHSH2PBRYB5PK+SPSPLBM5PK+SCRN70BM5PK+LSFT220YE5PK-IDE,90.89-106.89,4,0,NO SALES,NEVER (since 2023-01-01)
8669238493449,5 Wege Spinnenleuchte E27 Pendelleuchte kegelförmiger Lampenschirm ~3083,5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3083,ACTIVE,https://ledsone.de/products/5-wege-spinnenleuchte-e27-pendelleuchte-kegelformiger-lampenschirm-3083,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/App_01_74d2b5bf-70b8-4e3a-acc8-63b861fa7fb6.jpg?v=1718082073,45636704764169; 45636704796937,ENC6501-IDE; ENC5591-IDE,90.89-106.89,0,0,NO SALES,NEVER (since 2023-01-01)
7453052829926,5x E27 Keramik-Lampenfassungen – Hochhitzebeständige Schraubsockelfassungen für IR- und Wärmelampen~1668,5-x-porzellan-e27-schraube-edison-bauernhof-arbeitsplatz-warmebirnenhalter,ACTIVE,https://ledsone.de/products/5-x-porzellan-e27-schraube-edison-bauernhof-arbeitsplatz-warmebirnenhalter,https://cdn.shopify.com/s/files/1/0414/9864/0551/products/10599.jpg?v=1637159042,42072404754662,LHC1E27WH5PK-IDE,16.77,0,0,NO SALES,2026-04-11
15215919595785,50 Stck Fliesenkreuz Fliesennivelliersystem Nivelliersystem ~ 3261,50-stck-fliesenkreuz-fliesennivelliersystem-nivelliersystem,ACTIVE,https://ledsone.de/products/50-stck-fliesenkreuz-fliesennivelliersystem-nivelliersystem,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/s-l1600_3b493432-7969-495b-9114-08027337caf2.jpg?v=1750758522,55773789159689; 55773789192457; 55773789225225,TSTLRUSRB; TSTLRUMRB; TSTLRULRB,17.29-20.75,87,0,NO SALES,NEVER (since 2023-01-01)
7703099080934,40 mm verzinktes Temperguss-Gewinderohr aus Kohlenstoffstahl~1943,500-cm-verzinktes-temperguss-gewinderohr-aus-kohlenstoffstahl,ACTIVE,https://ledsone.de/products/500-cm-verzinktes-temperguss-gewinderohr-aus-kohlenstoffstahl,https://cdn.shopify.com/s/files/1/0414/9864/0551/files/Untitleddesign_1_11zon.webp?v=1694692005,42715373109478,PCGZ500TP-IDE,10.99,0,0,NO SALES,NEVER (since 2023-01-01)
